?pmc_id0	?text_0	?pmc_id1	?text_1	?count
925	CD8	MESH:D009584	nitrogen	12
959	CD154	MESH:D002738	Chloroquine	12
None	JAK	MESH:C086979	umifenovir	12
115004	cyclic GMP-AMP (cGAMP) synthase	MESH:D002738	CQ	11
1401	CRP	MESH:D000077725	piperacillin-tazobactam	11
1401	CRP	MESH:D001241	aspirin	11
1401	C-reactive protein	MESH:D002118	calcium	11
1401	C-reactive protein	MESH:D002245	carbon dioxide	11
1401	C-reactive protein	MESH:D013974	thyroxine	11
1514	cathepsin L	MESH:D006886	hydroxychloroquine	11
1558	Cytochrome P450 2C8	MESH:D002738	chloroquine	11
1576	CYP3A4	MESH:C502936	tocilizumab	11
1576	CYP3A4	MESH:D002738	CQ	11
1636	ACE	MESH:D014867	water	11
1803	DPP4	MESH:D007052	ibuprofen	11
1803	dipeptidyl peptidase 4	MESH:D010100	Oxygen	11
183	angiotensin-II	MESH:D010455	peptides	11
185	AT1	MESH:D017382	reactive oxygen species	11
196	aryl hydrocarbon receptor	MESH:D008550	melatonin	11
2064	HER2	MESH:D000068878	trastuzumab	11
2159	factor Xa	MESH:D006495	low molecular weight heparins	11
22848	AP2-associated protein kinase 1	MESH:C540383	ruxolitinib	11
2317	Tap	MESH:D014867	Water	11
250	ALP	MESH:D003404	Creatinine	11
26503	AST	MESH:D006886	hydroxychloroquine	11
284;285;51378;27329	Ang-[1-9	MESH:D004958	E2	11
285	angiopoietin-2	MESH:D003404	creatinine	11
2875	alanine aminotransferase	MESH:C502936	tocilizumab	11
2936	glutathione reductase	MESH:D005978	glutathione	11
3440	IFNalpha	MESH:D002738	Chloroquine	11
3458	IFN-gamma	MESH:C000596027	baricitinib	11
3458	IFN-gamma	MESH:D008070	lipopolysaccharides	11
3552	IL-1	MESH:C000592401	sarilumab	11
3552	IL-1beta	MESH:D008055	lipid	11
3559	IL-2R	MESH:D003404	creatinine	11
3569	interleukin-6	MESH:D001663	bilirubin	11
3569	IL-6	MESH:D009173	MMF	11
3569	IL-6	MESH:D010126	Ozone	11
3569	IL-6	MESH:D015232	PGE2	11
3570	IL-6R	MESH:D006886	hydroxychloroquine	11
3586	IL-10	MESH:D015232	PGE2	11
3716;3717	JAKs	MESH:C000596027	baricitinib	11
4051	cytochrome P450	MESH:D002738	chloroquine	11
43740568	spike	MESH:D002241	saccharide	11
43740568	S	MESH:D008239	Lysine	11
43740568	spike	MESH:D012967	SDS	11
43740568	S	MESH:D017334	teicoplanin	11
43740578	RdRp	MESH:D000241	adenosine	11
4790	NF-kappaB	MESH:D011794	quercetin	11
5045	Furin	MESH:D024361	basic Amino acid	11
51284	TLR7	MESH:D002738	CQ	11
5133	PD-1	MESH:C582435	MK-3475	11
5243	Multi-Drug Resistance 1	MESH:D002738	CQ	11
5562	AMPK	MESH:D000255	ATP	11
59272	hACE2	MESH:D001224	ASP	11
59272	angiotensin-converting enzyme 2	MESH:D010455	peptides	11
637	bid	MESH:D006493	UH	11
64292	mPGES-1	MESH:D015232	prostaglandin E2	11
7098	TLR3	MESH:D006859	hydrogen	11
7124	TNF-alpha	MESH:C558899	lopinavir/ritonavir	11
7124	TNF-alpha	MESH:D009584	nitrogen	11
8673700	Mpro	MESH:C413685	entecavir	11
8673700	Mpro	MESH:D003545	cysteine	11
8673700	Mpro	MESH:D010100	oxygen	11
10611	Lim	MESH:C558899	lopinavir/ritonavir	10
114548	NLRP3	MESH:D003078	Colchicine	10
1234	CCR5	MESH:C420063	leronlimab	10
135	A2AR	MESH:D010431	pentoxifylline	10
1401	CRP	MESH:D001205	vitamin C	10
1401	CRP	MESH:D018698	Glu	10
1437	GM-CSF	MESH:D004121	DMSO	10
1437	GM-CSF	MESH:D006886	hydroxychloroquine	10
1471	Cystatin C	MESH:D014508	Urea	10
1514	cathepsin L	MESH:C034532	camostat	10
1576	CYP3A4	MESH:D017963	azithromycin	10
1636	angiotensin converting enzyme	MESH:C462182	Favipiravir	10
1636	angiotensin-converting enzyme	MESH:D017257	Altace	10
1723	DHODH	MESH:C030986	pyrimidine	10
1803	DPP-4	MESH:D013453	sulfonylureas	10
18033	NF-kappaB	MESH:D011134	polysaccharides	10
185	AT1	MESH:C437965	olmesartan	10
185	AT1R	MESH:D012694	serine	10
185	AGTR1	MESH:D012964	sodium	10
1956	epidermal growth factor receptor	MESH:D000069347	erlotinib	10
207	Akt	MESH:D012694	serine	10
213	Albumin	MESH:C558899	Lopinavir-ritonavir	10
213	albumin	MESH:D010100	oxygen	10
22848	AAK1	MESH:D000077210	Sunitinib	10
24498	IL-6	MESH:D005978	GSH	10
2475	mTOR	MESH:D011241	Prednisone	10
2539	glucose-6-phosphate dehydrogenase	MESH:D006886	Hydroxychloroquine	10
26503	aspartate aminotransferase	MESH:D011188	potassium	10
26503	AST	MESH:D012254	ribavirin	10
290	CD13	MESH:D019158	sialic acid	10
3309	HSPA5	MESH:D006854	hydrocortisone	10
3456	interferon-beta	MESH:D009173	MMF	10
3456	interferon beta	MESH:D053139	oseltamivir	10
351	a	MESH:C023792	gamma-CD	10
351	a	MESH:D008055	lipid	10
3552	IL-1	MESH:C000606551	remdesivir	10
3552	IL-1beta	MESH:C489897	silvestrol	10
3552	IL-1	MESH:D003078	colchicine	10
3557	IL-1 receptor antagonist	MESH:C502936	Tocilizumab	10
3558	interleukin-2	MESH:D002738	Aralen	10
3558	IL-2	MESH:D003404	creatinine	10
3558	interleukin-2	MESH:D006886	hydroxychloroquine	10
3569	IL-6	MESH:C000604908	acalabrutinib	10
3569	IL-6	MESH:D000077205	pioglitazone	10
3569	IL6	MESH:D004318	Doxycycline	10
3569	IL-6	MESH:D014280	triglycerides	10
3569	IL-6	MESH:D016572	CyA	10
3569	Interleukin-6	MESH:D017984	enoxaparin sodium	10
3569	interleukin-6	MESH:D059808	polyphenol	10
3570	IL-6R	MESH:D010100	oxygen	10
3576	IL-8	MESH:C502936	tocilizumab	10
3576	IL-8	MESH:D009569	nitric oxide	10
3630	insulin	MESH:D003078	colchicine	10
4360	CD206	MESH:C489897	silvestrol	10
43740568	S	MESH:C462182	favipiravir	10
43740568	S	MESH:D000073893	sugar	10
43740568	S	MESH:D000409	Ala	10
43740568	S	MESH:D001120	Arginine	10
43740571	membrane	MESH:C032855	nafamostat	10
43740578	RdRp	MESH:D009705	nucleoside	10
4790	NF-kappaB	MESH:D059808	polyphenol	10
5243	P-glycoprotein	MESH:D009173	mycophenolate	10
5319	phospholipase A2	MESH:D011453	prostaglandins	10
5327	tPA	MESH:D006495	low molecular weight heparin	10
5562	AMPK	MESH:D000244	ADP	10
56649	TMPRSS4	MESH:D012694	serine	10
57105	CysLT2	MESH:D015289	leukotrienes	10
59272	angiotensin converting enzyme-2	MESH:D000077185	resveratrol	10
59272	angiotensin converting enzyme 2	MESH:D001205	vitamin C	10
59272	ACE2	MESH:D001216	Asn	10
59272	ACE2	MESH:D001964	bromhexine	10
59272	ACE 2	MESH:D004656	Enalapril	10
59272	ACE2	MESH:D009705	Nucleoside	10
59272	angiotensin-converting enzyme 2	MESH:D011188	potassium	10
59272	angiotensin-converting enzyme-2	MESH:D012492	salt	10
59272	ACE2	MESH:D019695	glycyrrhizic acid	10
6256	retinoid X receptors	MESH:D014801	retinol	10
6348	MIP1A	MESH:C502936	tocilizumab	10
637	bid	MESH:D017963	Azithromycin	10
64292	mPGES-1	MESH:D005978	GSH	10
6491	sIL	MESH:C502936	tocilizumab	10
6524	SGLT2	MESH:C529054	Dapagliflozin	10
6524	SGLT2	MESH:D006886	HCQ	10
6524	SGLT2	MESH:D045162	TZDs	10
70008	Ace2	MESH:D008070	LPS	10
7037	TfR1	MESH:D007501	iron	10
7113	TMPRSS2	MESH:C462182	favipiravir	10
7113	TMPRSS2	MESH:D014867	water	10
7124	tumor necrosis factor	MESH:C543529	vedolizumab	10
7124	TNF-alpha	MESH:D000241	adenosine	10
7124	TNF	MESH:D003474	Curcumin	10
7124	TNF-alpha	MESH:D008775	methylprednisolone	10
7137	cTnI	MESH:D014508	urea	10
7421	vitamin D receptor	MESH:D002117	Calcitriol	10
7448	S protein	MESH:C000606551	RDV	10
7448	S protein	MESH:D011134	glycan	10
7450	vWF	MESH:D006493	heparin	10
7450	VWF	MESH:D017382	reactive oxygen species	10
8673700	Mpro	MESH:D003474	curcumin	10
8673700	Mpro	MESH:D006639	histidine	10
8673700	Mpro	MESH:D019469	Indinavir	10
8909	EndoU	MESH:D014542	UMP	10
920	CD4	MESH:D000074323	Alemtuzumab	10
925	CD8	MESH:D000074323	Alemtuzumab	10
None	Gly11A/B   Glu14B/A	MESH:D000409	Ala	10
None	Cytokines	MESH:D012694	SERS	10
1043	CD52	MESH:D000074323	Alemtuzumab	9
1161	CsA	MESH:C499715	ALV	9
1401	CRP	MESH:D001639	bicarbonate	9
1401	CRP	MESH:D008274	magnesium	9
1401	C-reactive protein	MESH:D014284	triiodothyronine	9
1432	p38 mitogen-activated protein kinase	MESH:D002738	CQ	9
1432	p38 mitogen-activated protein kinase	MESH:D006886	hydroxychloroquine	9
15	arylalkylamine N-acetyltransferase	MESH:D008550	Melatonin	9
1559	CYP2C9	MESH:C558899	lopinavir/ritonavir	9
1576	CYP3A	MESH:D008874	midazolam	9
1636	angiotensin-converting enzyme	MESH:D003404	creatinine	9
1803	Dipeptidyl peptidase 4	MESH:C502994	saxagliptin	9
1803	DPP4	MESH:D000450	aldosterone	9
1803	DPP-4	MESH:D006493	UFH	9
183	angiotensinogen	MESH:D014807	vitamin D	9
1956	EGFR	MESH:D000077156	Gefitinib	9
207	Rac	MESH:D017382	reactive oxygen species	9
2078	hERG	MESH:D017963	Azithromycin	9
2147	serine protease	MESH:D006886	) Hydroxychloroquine	9
2147	serine protease	MESH:D017382	reactive oxygen species	9
2244	fibrinogen	MESH:C502936	tocilizumab	9
2244	fibrinogen	MESH:D006886	hydroxychloroquine	9
2244	fibrinogen	MESH:D014280	triglycerides	9
2244	fibrinogen	MESH:D017382	ROS	9
22848	AAK1	MESH:D000069347	Erlotinib	9
23523	calcineurin inhibitor	MESH:D016559	tacrolimus	9
2475	mTOR	MESH:D012694	serine	9
24835	TNFalpha	MESH:D005978	glutathione	9
26503	AST	MESH:C086979	umifenovir	9
26503	AST	MESH:D002245	carbon dioxide	9
2740	GLP-1R	MESH:D045162	thiazolidinediones	9
302668	ACE2	MESH:D005947	glucose	9
3146	HMGB-1	MESH:D011134	polysaccharide	9
3439	IFN-beta1	MESH:C411319	kurarinone	9
3439	IFN	MESH:C502936	tocilizumab	9
3439	IFN	MESH:D012694	serine	9
3440	IFNalpha-2b	MESH:C462182	T-705	9
3458	IFN-gamma	MESH:D003404	creatinine	9
3552	IL1-beta	MESH:D007501	iron	9
3552	IL-1beta	MESH:D009569	nitric oxide	9
3565	IL-4	MESH:D004121	DMSO	9
3569	Interleukin-6	MESH:C093415	pO2	9
3569	IL-6	MESH:D000077385	Silibinin	9
3569	IL-6	MESH:D002241	carbohydrates	9
3569	IL-6	MESH:D002784	cholesterol	9
3569	IL-6	MESH:D011241	Prednisone	9
3630	insulin	MESH:D045162	TZDs	9
3717	JAK2	MESH:C502936	tocilizumab	9
382056	mTORC1	MESH:D020123	rapamycin	9
3827	bradykinin	MESH:D000450	aldosterone	9
406	BMAL1	MESH:D008550	melatonin	9
43740568	S	MESH:D007854	PBS	9
43740568	spike	MESH:D019808	losartan	9
43740577	ORF8	MESH:D007930	leucine	9
43740578	RdRp	MESH:C053539	Penciclovir	9
43740578	RdRp	MESH:C056068	Theaflavin	9
4758	neuraminidase	MESH:C462182	Favipiravir	9
4780	Nrf2	MESH:D010100	O2	9
4790	NF-kappaB	MESH:D008055	lipid	9
4835	quinone reductase 2	MESH:D002738	CQ	9
50507	NADPH oxidase 4	MESH:D017382	ROS	9
5054	plasminogen activator inhibitor-1	MESH:D000450	aldosterone	9
5058	PAK-1	MESH:D020910	ketorolac	9
5133	programmed cell death protein 1	MESH:C502936	Tocilizumab	9
5243	ABCB1	MESH:C000606551	Remdesivir	9
5443	ACTH	MESH:D020888	vigabatrin	9
5562	AMPK-alpha1	MESH:D005947	glucose	9
59272	angiotensin-converting enzyme 2	MESH:C030986	pyrimidine	9
59272	ACE2	MESH:C543529	vedolizumab	9
59272	ACE2	MESH:D011794	quercetin	9
59272	ACE2	MESH:D017257	ramipril	9
5972	Renin	MESH:D012964	sodium	9
6347	CCL2	MESH:C489897	silvestrol	9
6362	CCL18	MESH:C489897	Silvestrol	9
637	bid	MESH:D006495	LMWH	9
6868	ADAM17	MESH:D012694	serine	9
70008	ACE2	MESH:D000450	aldosterone	9
70008	Ace2	MESH:D005947	glucose	9
7113	TMPRSS2	MESH:C108192	E-64d	9
7113	transmembrane protease serine 2	MESH:D019808	losartan	9
7124	TNF	MESH:C000592401	sarilumab	9
7124	TNF-alpha	MESH:C000596027	Baricitinib	9
7124	TNF-alpha	MESH:C086979	umifenovir	9
7124	TNFalpha	MESH:C479163	tofacitinib	9
7124	TNF-alpha	MESH:C489897	silvestrol	9
7124	TNFalpha	MESH:D005947	glucose	9
7124	TNF-alpha	MESH:D006493	heparins	9
7124	TNFalpha	MESH:D013481	superoxide	9
7124	tumor necrosis factor-alpha	MESH:D016572	cyclosporin	9
7124	tumor necrosis factor-alpha	MESH:D061466	lopinavir	9
7442	TRPV1	MESH:C024353	Resiniferatoxin	9
8301	phosphatidylinositol binding clathrin assembly protein	MESH:D002738	CQ	9
8673700	M-pro	MESH:C007005	Carprofen	9
8673700	Mpro	MESH:C558899	lopinavir/ritonavir	9
8673700	Mpro	MESH:D000069547	Cobicistat	9
8909	EndoU	MESH:D006859	hydrogen	9
None	JAKs	MESH:C000596027	Baricitinib	9
101083283	CatS	MESH:D002738	Chloroquine	8
1080	CFTR	MESH:D014867	water	8
10800	CysLT1	MESH:D015289	leukotriene	8
11606	Ang II	MESH:D019808	losartan	8
116511	Mas receptor	MESH:D000450	aldosterone	8
11988	Tea	MESH:D002392	Catechins	8
1234	C:C chemokine receptor type 5	MESH:C000606551	Remdesivir	8
1234	CCR5	MESH:C558899	Lopinavir/ritonavir	8
1234	C:C chemokine receptor type 5	MESH:D061466	Lopinavir	8
1241	BLT1	MESH:C093875	Montelukast	8
1401	CRP	MESH:D000069285	infliximab	8
1401	C-reactive protein	MESH:D000077205	Pioglitazone	8
1401	CRP	MESH:D002241	carbohydrates	8
1401	C-reactive protein	MESH:D011239	Prednisolone	8
1437	granulocyte-macrophage colony-stimulating factor	MESH:C000592401	sarilumab	8
1437	granulocyte-macrophage colony-stimulating factor	MESH:D010100	oxygen	8
1508	cysteine protease	MESH:C108192	E64d	8
1536	NOX2	MESH:D006886	HCQ	8
1565	CYP2D6	MESH:C000606551	Remdesivir	8
1576	CYP3A	MESH:D000068338	everolimus	8
1576	CYP3A	MESH:D016572	cyclosporine	8
1636	angiotensin-converting enzyme	MESH:D010455	peptides	8
1803	DPP4	MESH:D014807	Vitamin D	8
183	angiotensin II	MESH:D007052	Ibuprofen	8
183	angiotensin-II	MESH:D011188	potassium	8
1956	eGFR	MESH:D003404	Creatinine	8
196	aryl hydrocarbon receptor	MESH:C006389	N-acetylserotonin	8
207	Akt	MESH:D011794	quercetin	8
2147	serine protease	MESH:C000606551	RDV	8
2147	thrombin	MESH:C031942	Argatroban	8
2147	thrombin	MESH:D002738	chloroquine	8
2152	tissue factor	MESH:D011122	polyP	8
2195	fat	MESH:D000077185	resveratrol	8
23523	calcineurin inhibitor	MESH:D013256	steroids	8
240	5-lipoxygenase	MESH:C093875	Montelukast	8
240	5-lipoxygenase	MESH:D015289	leukotriene	8
24310	ACE	MESH:D012964	sodium	8
2475	mTOR	MESH:D002738	CQ	8
25	BCR-ABL	MESH:C498826	nilotinib	8
25	ABL	MESH:D000069439	dasatinib	8
2641	glucagon like peptide-1	MESH:D008687	metformin	8
2641	GLP-1	MESH:D013453	sulfonylureas	8
2641	glucagon like peptide-1	MESH:D045162	thiazolidinediones	8
26503	aspartate aminotransferase	MESH:D014527	UA	8
284424	Huh7	MESH:C000606551	RDV	8
284;285;51378;27329	Ang1-9	MESH:D012694	serine	8
284;285;51378;27329	Ang-(1-7	MESH:D017382	reactive oxygen species	8
2875	alanine aminotransferase	MESH:C000606551	Remdesivir	8
2875	glutamate pyruvate transaminase	MESH:C558899	lopinavir/ritonavir	8
3037	HAS2	MESH:D006820	HA	8
3146	high-mobility group box 1	MESH:D006493	heparins	8
3146	high-mobility group box 1	MESH:D008727	methotrexate	8
3309	HSPA5	MESH:D002784	cholesterol	8
3309	HSPA5	MESH:D004958	estradiol	8
3309	HSPA5	MESH:D011374	progesterone	8
3309	HSPA5	MESH:D013739	testosterone	8
3439	Ribavirin and IFN	MESH:C462182	favipiravir	8
3439	IFN-alpha	MESH:D053139	oseltamivir	8
3440	IFN-alpha	MESH:D014867	water	8
3456	interferon beta	MESH:D000241	adenosine	8
3456	interferon-beta	MESH:D010100	oxygen	8
3458	IFN-gamma	MESH:C540383	ruxolitinib	8
3458	IFNgamma	MESH:D014807	vitamin D	8
3552	IL-1beta	MESH:C541220	Canakinumab	8
3552	IL-1beta	MESH:D008550	melatonin	8
3558	IL-2	MESH:D014508	urea	8
3569	IL-6	MESH:C032855	nafamostat	8
3569	IL-6	MESH:C479163	tofacitinib	8
3569	IL-6	MESH:D000068876	Fingolimod	8
3569	IL-6	MESH:D000077266	Moxifloxacin	8
3569	IL-6	MESH:D002118	Calcium	8
3569	IL6	MESH:D003474	Curcumin	8
3569	IL-6	MESH:D019808	Losartan	8
3570	IL-6Ralpha	MESH:D008727	methotrexate	8
3586	IL-10	MESH:D009584	nitrogen	8
3605	IL-17	MESH:D006886	hydroxychloroquine	8
3630	insulin	MESH:D000069036	Glargine	8
3630	insulin	MESH:D003404	creatinine	8
3630	insulin	MESH:D007659	ketones	8
3635	ship	MESH:D010100	oxygen	8
3827	bradykinin	MESH:D008070	LPS	8
3827	BK	MESH:D012694	serine	8
3982	lim #2	MESH:D017963	Azithromycin Dihydrate	8
406	Bmal1	MESH:D000105	Acetyl-CoA	8
4151	Myoglobin	MESH:D009584	nitrogen	8
43740568	spike	MESH:C086979	Arbidol	8
43740568	S	MESH:D001216	Asn	8
43740568	S	MESH:D001224	Asp	8
43740568	spike	MESH:D006497	heparan sulfate	8
43740568	S	MESH:D011136	tween-20	8
43740571	membrane	MESH:C000606551	remdesivir	8
43740575	N	MESH:D000409	alanine	8
43740575	N	MESH:D006859	Hydrogen	8
43740575	N	MESH:D007930	leucine	8
43740577	ORF8	MESH:D012694	serine	8
43740578	RdRp	MESH:D000255	ATP	8
4512	cyclooxygenase (COX)-1	MESH:D015232	PGE2	8
4593	muscle-specific tyrosine kinase	MESH:D009173	mycophenolate mofetil	8
4790	NF-kappaB	MESH:D001241	ASA	8
4790	NF-kappaB	MESH:D007501	Iron	8
4879	BNP	MESH:D009584	nitrogen	8
4879	BNP	MESH:D010100	oxygen	8
5045	FURIN	MESH:D000450	aldosterone	8
5054	PAI-1	MESH:D006493	heparin	8
5131	PDB	MESH:D006859	hydrogen	8
5133	PD-1	MESH:D000077594	nivolumab	8
5243	ABCB1	MESH:C502936	tocilizumab	8
5243	P-glycoprotein	MESH:D008727	methotrexate	8
5243	P-glycoprotein	MESH:D016572	ciclosporin	8
5319	phospholipase A2	MESH:D016718	arachidonic acid	8
5366	Apr	MESH:D002738	chloroquine	8
54106	TLR9	MESH:D006886	hydroxychloroquine	8
5594	MAPK1	MESH:D011794	quercetin	8
57192	mucolipin 1	MESH:D007501	Iron	8
5743	PTGS2	MESH:D011794	quercetin	8
59272	ACE2	MESH:C007078	citronellol	8
59272	ACE2	MESH:C038044	baicalin	8
59272	ACE2	MESH:C113528	DTQ	8
59272	ACE2	MESH:C540383	ruxolitinib	8
59272	ACE-2	MESH:D000068756	valsartan	8
59272	hACE2	MESH:D000409	ALA	8
59272	angiotensin-converting enzyme 2	MESH:D002244	carbon	8
59272	ACE2	MESH:D002245	carbon dioxide	8
59272	ACE2	MESH:D002726	chlorogenic acid	8
59272	hACE2	MESH:D012965	NaCl	8
59272	hACE2	MESH:D014364	TRP	8
5972	Renin	MESH:D019808	losartan	8
623	BKB1R	MESH:D008070	LPS	8
6401	E-selectin	MESH:D003404	creatinine	8
64292	mPGES-1	MESH:D011453	PGs	8
65057	beta-CD	MESH:C023792	gamma-CD	8
6524	sodium glucose cotransporter 2	MESH:D013453	sulfonylureas	8
682	CD147	MESH:D005947	glucose	8
7113	TMPRSS2	MESH:C540383	Ruxolitinib	8
7124	TNF alpha	MESH:D011241	prednisone	8
7124	TNF	MESH:D011794	quercetin	8
728441	GGT	MESH:D003404	Creatinine	8
7448	S-protein	MESH:D012694	serine	8
7450	von Willebrand factor	MESH:D011122	polyP	8
8654	PDE5	MESH:D006152	cGMP	8
8673700	M-pro	MESH:D000068579	Celecoxib	8
8673700	Mpro	MESH:D001554	benzene	8
8673700	Mpro	MESH:D002738	Chloroquine	8
8673700	MPro	MESH:D005973	Gln	8
8673700	Mpro	MESH:D012694	serine	8
8673700	Mpro	MESH:D053139	oseltamivir	8
8878	SQSTM1	MESH:C411319	kurarinone	8
91851	CHL/HCHL	MESH:D006886	HCHL	8
920	CD4	MESH:C000606551	Remdesivir	8
920	CD4	MESH:D013256	steroids	8
920	CD4	MESH:D014807	vitamin D	8
None	type I IFN	MESH:C502936	tocilizumab	8
None	(A and B	MESH:D005998	glycine	8
100128998	tissue plasminogen activator	MESH:D000450	aldosterone	7
100505854	APTR	MESH:D006493	heparin	7
10599	OATP1B1	MESH:C000606551	remdesivir	7
1080	Cystic Fibrosis Transmembrane Conductance Regulator	MESH:D001639	bicarbonate	7
11012	trypsin-like protease	MESH:D012694	serine	7
112476	PKC	MESH:D000068677	sildenafil	7
114548	NLRP3	MESH:D001205	ascorbic acid	7
1401	C-reactive protein	MESH:C462182	favipiravir	7
1401	C-reactive protein	MESH:D000068876	Fingolimod	7
1401	CRP	MESH:D001786	BG	7
1401	C-reactive protein	MESH:D002784	cholesterol	7
1401	C-reactive protein	MESH:D007501	iron	7
1401	CRP	MESH:D019808	losartan	7
1440	granulocyte-colony stimulating factor	MESH:D010100	oxygen	7
15	arylalkylamine N-acetyltransferase	MESH:D000105	acetyl-CoA	7
1514	Cathepsin L	MESH:C558899	LPV/r	7
1557	CYP2C19	MESH:C558899	Lopinavir/Ritonavir	7
1565	CYP2D6	MESH:D006886	HCQ	7
1565	CYP2D6	MESH:D061466	lopinavir	7
1576	CYP3A4	MESH:D009173	mycophenolate	7
1636	ACE	MESH:D000068756	Diovan	7
1636	angiotensin converting enzyme	MESH:D002784	cholesterol	7
1636	ACE	MESH:D009569	nitric oxide	7
1636	ACE	MESH:D010634	luminal	7
1803	dipeptidyl peptidase-4	MESH:C558899	lopinavir/ritonavir	7
1803	Dipeptidyl Peptidase 4	MESH:D000077205	pioglitazone	7
1803	DPP4	MESH:D000077597	vildagliptin	7
183	angiotensin II	MESH:D002118	calcium	7
183	ANGII	MESH:D002395	catecholamine	7
183	angiotensin II	MESH:D002738	Chloroquine	7
183	Angiotensin II	MESH:D005947	glucose	7
183	angiotensin I	MESH:D009569	nitric oxide	7
183	Ang II	MESH:D017706	lisinopril	7
185	AT1R	MESH:D014867	water	7
186	AT2	MESH:D000450	Aldosterone	7
2078	hERG	MESH:D002738	chloroquine	7
2147	thrombin	MESH:D001663	bilirubin	7
2147	serine protease	MESH:D009569	nitric oxide	7
2147	thrombin	MESH:D017985	dalteparin	7
2152	tissue factor	MESH:D012694	serine	7
21926	TNF-alpha	MESH:D008070	lipopolysaccharide	7
2244	fibrinogen	MESH:D001663	bilirubin	7
2244	fibrinogen	MESH:D017963	azithromycin	7
22848	AP2-associated protein kinase 1	MESH:C000606551	remdesivir	7
22848	AP2-associated protein kinase 1	MESH:C528327	fedratinib	7
2475	mTOR	MESH:C502936	Tocilizumab	7
24835	TNF-alpha	MESH:D017382	ROS	7
2588	gas	MESH:D010100	oxygen	7
2641	glucagon-like peptide-1	MESH:D006886	hydroxychloroquine	7
26503	AST	MESH:C502936	tocilizumab	7
26503	aspartate aminotransferase	MESH:D003401	creatine	7
26503	AST	MESH:D061466	lopinavir	7
302668	ACE2	MESH:D000077205	pioglitazone	7
302668	ACE2	MESH:D008070	LPS	7
3091	HIF-1	MESH:D011794	quercetin	7
3309	GRP78	MESH:C005975	hydroxytyrosol	7
3309	GRP78	MESH:C040048	caffeic acid	7
3309	GRP78	MESH:D002726	chlorogenic acid	7
3439	IFN-beta1	MESH:D006151	guanosine	7
3440	Interferon alpha-2b	MESH:C023676	chloroquine phosphate	7
3440	interferon alpha-2b	MESH:D017963	azithromycin	7
3456	Interferon-beta	MESH:D000068717	glatiramer acetate	7
3458	interferon gamma	MESH:C000592401	sarilumab	7
3458	IFN-gamma	MESH:C489897	silvestrol	7
3458	IFN-gamma	MESH:D007501	iron	7
354	PSA	MESH:C582435	pembrolizumab	7
3552	IL-1	MESH:D003404	Creatinine	7
3552	IL-1beta	MESH:D013481	superoxide	7
3554	IL-1R	MESH:C502936	TCZ	7
3558	IL2	MESH:D009173	MPA	7
3558	IL-2	MESH:D010100	oxygen	7
